PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Servicios de arrendamiento,7101304,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Arrendamiento de edificios,299743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,6801561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",76390125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",1500000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios de capacitación,980705,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",2259391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios de vigilancia,71190029,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",460000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",15901704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios financieros y bancarios,318524,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",588995,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Seguro de bienes patrimoniales,9830490,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Fletes y maniobras,5163695,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",26262080,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,2980968,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",237784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",1996520,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios de jardinería y fumigación,3393161,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,5359368,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",2799798,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,9494481,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Servicios de comunicación social y publicidad,99760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",99760,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Servicios de traslado y viáticos,157100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Pasajes terrestres,157100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Servicios oficiales,28789006,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Gastos de ceremonial,25217346,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Gastos de orden social y cultural,3571660,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Otros servicios generales,27736139,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Servicios funerarios y de cementerios,735933,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Impuestos y derechos,1551421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Otros gastos por responsabilidades,1969635,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,23479150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",154457306,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Transferencias internas y asignaciones al sector público,151172750,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,A instituciones del gobierno según función,151172750,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,151172750,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Ayudas sociales,3284556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Ayudas sociales a personas,2839556,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Becas y otras ayudas para programas de capacitación,445000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",45171042,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Mobiliario y equipo de administración,31059146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Muebles de oficina y estantería,19011350,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,12047796,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,400200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,400200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",13711696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,1244238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Maquinaria y equipo de construcción,7444932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,1326622,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,3695904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Capítulo,Inversión pública,276161419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Obra pública en bienes de dominio público,274701353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Edificación no habitacional,90374679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Subpartida Genérica,Edificios públicos diversos,90374679,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,131676980,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Construcción de vías de comunicación,52649694,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Concepto,Obra pública en bienes propios,1460066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,6,Egresos,Partida Genérica,Trabajos de acabados en edificaciones y otros trabajos especializados,1460066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Tema,Total de egresos,5344387541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Capítulo,Servicios personales,1823264943,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Remuneraciones al personal,883657286,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Dependencias diversas,883657286,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Remuneraciones adicionales y especiales,257528558,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,6906826,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",108872512,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Horas extraordinarias,86833907,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Compensaciones,54915313,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Seguridad social,147841095,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Aportaciones de seguridad social,92291102,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,31895052,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Aportaciones para seguros,23654941,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Otras prestaciones sociales y económicas,491476823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,59418725,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Indemnizaciones,13092515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Prestaciones y haberes de retiro,15000150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Apoyos a la capacitación de los servidores públicos,310800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,403654633,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Pago de estímulos a servidores públicos,42761181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Estímulos,42761181,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Capítulo,Materiales y suministros,549948334,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",21609411,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",11569141,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,9431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",3681565,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Material impreso e información digital,16820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Material de limpieza,1937400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Materiales y útiles de enseñanza,4395054,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Alimentos y utensilios,11838330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Productos alimenticios para personas,8985447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Productos alimenticios para animales,1669521,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,1183362,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",73412356,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Herramientas menores,49826504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,96898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,848218,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,22379119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,239786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,21831,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Materiales y artículos de construcción y de reparación,193574798,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Productos minerales no metálicos,15887508,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Cemento y productos de concreto,7083135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",1067,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Madera y productos de madera,9028659,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Material eléctrico y electrónico,39186748,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Artículos metálicos para la construcción,10158030,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Materiales complementarios,513706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,111715945,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",40253288,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",24899219,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",998818,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,1302535,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",1013248,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",7998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",21576620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,15354069,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",15316069,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Subpartida Genérica,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",38000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Combustibles, lubricantes y aditivos",157846433,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",157846433,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",51413718,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Vestuario y uniformes,14397555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Prendas de seguridad y protección personal,13459589,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Artículos deportivos,20319897,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Productos textiles,3236677,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Capítulo,Servicios generales,1338510303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Servicios básicos,593521491,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Energía eléctrica,564199938,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Gas,4243300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Agua,17418640,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Telefonía tradicional,6447062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,90661,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",761890,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios integrales y otros servicios,360000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Servicios de arrendamiento,125050963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Arrendamiento de edificios,2333414,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,89615391,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Otros arrendamientos,33102158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",311550982,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",20880,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",7197100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",9102759,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de capacitación,6816833,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,4006600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",18268904,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de vigilancia,249874776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",16263130,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",19732151,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios financieros y bancarios,401230,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",2346620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Seguro de bienes patrimoniales,16859331,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Fletes y maniobras,124970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",160870457,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,2917843,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",6114690,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",2806963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de jardinería y fumigación,33721592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,60708049,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",25614073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,28987247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,7,Egresos,Concepto,Servicios de comunicación social y publicidad,20311228,Cifras Definitivas
