PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,6745632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",5444992,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",584802,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,88963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",420833,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",75006,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,349950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",349950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,4510240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Combustibles, lubricantes y aditivos",62839625,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",62839625,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",4912784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Vestuario y uniformes,2617429,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Prendas de seguridad y protección personal,1845359,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Artículos deportivos,444022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Productos textiles,5974,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Capítulo,Servicios generales,382213440,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Servicios básicos,149298587,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Energía eléctrica,116247831,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Gas,23751464,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Agua,6774005,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Telefonía tradicional,2333898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",32882,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios integrales y otros servicios,158507,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Servicios de arrendamiento,12071410,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Arrendamiento de edificios,315520,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,10967129,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Otros arrendamientos,788761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",82706648,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",394400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios de capacitación,1458522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",2134074,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios de vigilancia,76271952,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",2447700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",23534131,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios financieros y bancarios,341125,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",34732,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Seguro de bienes patrimoniales,13165570,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Fletes y maniobras,9992704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",50935937,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,8579799,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",293581,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",1986303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios de jardinería y fumigación,13054205,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,12084234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",4280730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,10657085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Servicios de traslado y viáticos,148865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Pasajes terrestres,148865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Servicios oficiales,30781824,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Gastos de orden social y cultural,30781824,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Otros servicios generales,32736038,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Servicios funerarios y de cementerios,1024144,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Impuestos y derechos,1402553,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,591999,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,"Penas, multas, accesorios y actualizaciones",292746,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Otros gastos por responsabilidades,2914508,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,26510088,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",206748828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Transferencias internas y asignaciones al sector público,204988828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,A instituciones del gobierno según función,204988828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,204988828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Ayudas sociales,1760000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Ayudas sociales a personas,1760000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",33952458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Mobiliario y equipo de administración,15999376,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Muebles de oficina y estantería,6499776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,9499600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,6579202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,6579202,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",10381819,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,10381819,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Activos intangibles,992061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Software,992061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Capítulo,Inversión pública,425492120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Concepto,Obra pública en bienes de dominio público,425492120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Edificación no habitacional,101498000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Subpartida Genérica,Edificios públicos diversos,101498000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,123484037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,6,Egresos,Partida Genérica,Construcción de vías de comunicación,200510083,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Tema,Total de egresos,5624408910,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Capítulo,Servicios personales,2008117027,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Remuneraciones al personal,893245870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Dependencias diversas,893245870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Remuneraciones adicionales y especiales,329693191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,7012066,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",117391566,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Horas extraordinarias,145045539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Compensaciones,60244020,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Seguridad social,173516541,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Aportaciones de seguridad social,103719434,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,37667331,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Aportaciones para seguros,32129776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Otras prestaciones sociales y económicas,563647826,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,47923448,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Indemnizaciones,8237289,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Prestaciones y haberes de retiro,19466729,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Apoyos a la capacitación de los servidores públicos,362400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,487657960,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Pago de estímulos a servidores públicos,48013599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Estímulos,48013599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Capítulo,Materiales y suministros,607770600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",23026661,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",9935730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,396988,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",5729056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Material impreso e información digital,406694,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Material de limpieza,2239505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Materiales y útiles de enseñanza,4318688,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Alimentos y utensilios,15554865,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Productos alimenticios para personas,14187184,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Productos alimenticios para animales,1151926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,215755,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",72310097,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Herramientas menores,43831351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,203576,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,1697421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,25019890,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,1557859,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Materiales y artículos de construcción y de reparación,204580723,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Productos minerales no metálicos,35280610,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Cemento y productos de concreto,5157214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Madera y productos de madera,2126537,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Vidrio y productos de vidrio,17056,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Material eléctrico y electrónico,69885385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Artículos metálicos para la construcción,38693907,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Materiales complementarios,1091975,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,52328039,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",74734146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",57661978,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",5264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,1910745,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",988402,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",158973,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",54598594,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,17072168,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",17066150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",6018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Combustibles, lubricantes y aditivos",198046451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",198046451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",19517657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Vestuario y uniformes,10566634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Prendas de seguridad y protección personal,6172829,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Artículos deportivos,2329231,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Productos textiles,448963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Capítulo,Servicios generales,1148554872,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Servicios básicos,311177447,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Energía eléctrica,272773963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Gas,11285506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Agua,18429165,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Telefonía tradicional,8066312,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,277381,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Servicios integrales y otros servicios,345120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,Servicios de arrendamiento,168990866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Arrendamiento de edificios,3466423,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,120022626,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Otros arrendamientos,45501817,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",353130256,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",2000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Servicios de capacitación,4644458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",40402895,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,Servicios de vigilancia,286532071,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",19550832,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2018,9,7,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",22478397,Cifras Definitivas
